"OMSTenantId","OrganizationName","Country","StorageTB","LicensesEnabled","LicensesAcquired","LicenseToEnabledRatio","SignalCount","ImpersonationRiskScore","RiskTier","IsBrandNamePattern","IsInstitutionNamePattern","IsFakeNameHint","PooledProvisioningPlausible","TriageLane"
"f9e6a3fb-be6f-4b3d-88e1-d75558c3e7a1","ACADEMY CONSULTING","United Kingdom","3.452","28","34","1.21","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"73d57438-2e5a-4395-998c-fb7e215416bd","THE CAMBRIDGE INSTITUTE, ADVANCED LEARNING SYSTEMS GMBH","Austria","3.442","43","81","1.88","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"5545d107-da93-405e-905f-7fe21d1c8803","AHLIA SCHOOL","Bahrain","3.429","6","11","1.83","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"db4ce6f4-b095-408e-be1a-bcfa0ab6e74b","GRACE CHRISTIAN ACADEMY","United States","3.408","36","3467","96.31","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"b2706f3c-8fbc-4380-9e73-479876681deb","THE CAPITAL HOTEL SCHOOL","South Africa","3.384","18","18","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"98746d16-364a-4966-b548-fd54c9ad58bb","TALK INSTITUTE","United States","3.322","27","31","1.15","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"eb3b0ed2-fddb-4823-b2d7-5c7c14bac58e","THE INSTITUTE OF REVENUES RATING & VALUATION","United Kingdom","3.317","36","36","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"91e7842a-9f0d-4680-ba5a-a32134f8b255","PEKING UNIVERSITY GISLAB","China","3.313","38","5000025","131579.61","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"a92187f6-84fd-4b88-a213-242a55cbc6f1","UNIVERSITY OF NORTH CAROLINA SCHOOL OF THE ARTS","United States","3.297","36","1000500","27791.67","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"c908e1d5-6c46-43c1-8b61-332a67aaebaf","INSTITUTE OF PUBLIC ADMINISTRATION AUSTRALIA (VICTORIAN DIVISION)","Australia","3.267","34","50","1.47","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"60f685a5-7c5c-4d76-a291-46e361274e7c","NEW ENGLAND COLLEGE OF OPTOMETRY","United States","3.252","19","1000","52.63","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"6897b52d-8c5f-4751-bd6b-5fc4a4caa558","KD COLLEGE PREP","United States","3.216","49","55","1.12","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"de3dc021-be18-44c7-b944-f7b0aec117c6","SWISS POLAR INSTITUTE","Switzerland","3.175","15","15","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"1417e34c-54d2-43b9-a13b-4545fb47d0b3","EFFECTIVE LEADERSHIP ACADEMY","United States","3.093","24","24","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"5da65070-ec2d-4eac-8dea-44d2ed62d181","PUBLIC SCHOOL VALKENHORST","Singapore","3.04","14","1000","71.43","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"7ece921f-9447-4502-85c8-5010458584d2","ROYAL ANTHROPOLOGICAL INSTITUTE","United Kingdom","3.028","17","17","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"4ad5be51-c1ca-4e5e-b9fe-3b171dc89210","MMT UNIVERSAL ACADEMY SDN BHD","Malaysia","3.019","19","32","1.68","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"e8c5b0ee-0056-4524-ae11-fe7acf6f4bb5","ARCHULETA SCHOOL DISTRICT 50JT","United States","3","26","501025","19270.19","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"22505398-18c7-40df-998f-e7eb3d0c918c","LYMPHOEDEMA TRAINING ACADEMY","United Kingdom","2.994","9","9","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"b588a3ac-3cd2-4ee9-a886-1e8fa2ae8996","ASIA-PACIFIC INSTITUTE FOR BROADCASTING DEVELOPMENT","Malaysia","2.978","23","25","1.09","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"d62a5d98-da4e-496b-be71-2dfb04a2cc9e","ACCOLADE ACADEMY","United Kingdom","2.958","1","1","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"eb9b7ee2-4741-4625-9039-12878e93099f","ENRICHED ACADEMY","Canada","2.957","44","47","1.07","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"6739a737-d49a-4101-b2f6-903ac5136c3e","BETTERLIVINGS INTERNATIONAL SCHOOL","Nepal","2.928","23","60000","2608.7","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"5722070e-1998-47d6-9701-b12224a05faa","THE INSTITUTE OF MARINE ENGINEERING, SCIENCE AND TECHNOLOGY","United Kingdom","2.918","39","40","1.03","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"67dfe599-fb4a-49d7-a12d-46327cd5dcb2","R.I.T DUBAI UNIVERSITY / ROCHESTER INSTITUTE OF TECHNOLOGY","United Arab Emirates","2.91","8","5000","625","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"2b50398a-777f-41eb-a9ce-67de84313cb9","CABUYAO INSTITUTE OF TECHNOLOGY","Philippines","2.907","2","1000","500","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"d6e354b2-d235-4019-8a93-ff6ca4ae4f23","WISER ACADEMY","United Kingdom","2.887","18","19","1.06","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"90e8b685-1b9c-4bce-844e-356c6829fa6c","ST. MONICA CATHOLIC SCHOOL","United States","2.836","3","92","30.67","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"4d428745-fe10-41c4-b991-f6c33dcfc4a8","ARC ACADEMY HOLDINGS UK LTD","United Kingdom","2.827","25","24","0.96","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"4bbb6242-f99b-4fce-92a3-b3187da80d5d","NORTHWICK PARK INSTITUTE FOR MEDICAL RESEARCH","United Kingdom","2.801","29","34","1.17","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"1608ef91-ae3e-4c29-9bda-07860368bfa5","WORLD BASEBALL ACADEMY, INC.","United States","2.705","12","54","4.5","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"cf8e7ddc-d291-433a-9590-c98c401faa5e","BRIDGEWATER HIGH SCHOOL","United Kingdom","2.699","30","3000000","100000","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"b64e7549-9087-4ade-baf9-b8d021b22d16","CHIMNEY SAFETY INSTITUTE OF AMERICA","United States","2.698","18","43","2.39","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"c7e9abb7-1aa0-47d4-9ff4-49c649b768fd","UNIVERSITY OF MINNESOTA","United States","2.653","25","151925","6077","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"a4fd52f5-fa55-4747-9b90-588dd9d370d2","THE COACHING ACADEMY","United Kingdom","2.647","21","37","1.76","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"096b5ccb-833c-4fa1-8911-8c0c46cdd04c","INTERNATIONAL SCHOOL OF LINGUISTS","United Kingdom","2.645","5","5","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"1466a935-4bda-4eaa-a748-d2f4847e0381","AMERICAN DIGITAL UNIVERSITY, INC.","United States","2.631","12","17","1.42","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"3d74a34c-7248-4de3-a98f-4cb7da2af8df","TABERNACLE BAPTIST BIBLE COLLEGE & SEMINARY","United States","2.626","4","4","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"9a4e1687-73ce-4ee7-afee-4ab09405bafd","CAMBRIDGE ISLAMIC COLLEGE","United Kingdom","2.603","27","299","11.07","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"08022a07-265b-4ca9-b4c9-7128b7bda600","NORTHERN ACADEMY OF PERFORMING ARTS (EDUCATIONALTRUST)","United Kingdom","2.566","16","16","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"2e65c565-b30b-4a27-b16d-fd98bbaa51e4","APPLIED RESEARCH LABORATORY AT UNIVERSITY OF HAWAII MANOA","United States","2.543","42","55","1.31","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"6c4ddf19-8ebb-49e1-962d-b1414f52ba7f","7E YOUTH ACADEMY","United Kingdom","2.529","30","30","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"f0af1920-4f59-42db-9572-163431404cbb","WFA ONLINE HIGH SCHOOL","South Africa","2.52","22","219","9.95","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"a36aaf83-931e-4e7e-9821-630d69a421e6","ST. ANNE'S CONVENT SCHOOL","India","2.498","3","1000","333.33","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"54484ae8-4f69-45e3-a5a4-179f890a8f71","WESLEY COLLEGE SYDNEY UNIVERSITY","Australia","2.488","23","24","1.04","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"36c5e01d-ffb5-4fc9-a478-fe18611341f5","JEWELLERY DESIGN & MANAGEMENT INTERNATIONAL SCHOOL","Singapore","2.435","28","1000000","35714.29","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"ecdc4cc1-d131-4a05-b108-42c69b06a441","THE IVORS ACADEMY","United Kingdom","2.424","38","41","1.08","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"a7c5f961-26f0-435c-b898-f269159e3eae","EXPERTS ACADEMY","Saudi Arabia","2.407","41","41","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"9cd62d34-c925-47a9-a04c-b79ffc840fcc","VIRGINIA INSTITUTE OF FINANCE","United Arab Emirates","2.386","28","20","0.71","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"06bf0aaa-90e4-4148-848d-f219421304ce","UNIVERSITY GAMES","United Kingdom","2.383","16","17","1.06","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"03a1b930-db63-45e3-9783-b0b78ba2807e","NATIONAL ASSOCIATION OF SCHOOL PSYCHOLOGISTS","United States","2.364","45","47","1.04","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"eb584d52-356e-43e0-8d85-9bcc31a99cbc","INSTITUTE OF INFORMATICS AND DEVELOPMENT","Bangladesh","2.36","30","35","1.17","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"e3203529-feb7-4209-bfc8-411ad91ff273","THE FAST SCHOOL AND FAST SCIENCE ACADEMY","Pakistan","2.352","44","2000000","45454.55","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"7956cf2b-e513-42de-b869-0d47a864fece","AUSTIN CAREER INSTITUTE","United States","2.346","36","635","17.64","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"a94c8ac5-aace-4a1c-bbd4-5da59ddd29f7","ELYON COLLEGE","United States","2.335","23","400000","17391.3","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"fb3358b7-7d01-4a13-b437-ef881e73c1a6","ISRAEL SCHOOL SPORT ASSOCIATION","Israel","2.312","26","5026","193.31","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"b671df5f-cb40-40d6-91f8-76e7d2b52215","ICC ACADEMY","Singapore","2.309","26","27","1.04","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"c3961791-d6d0-4ea7-97fa-847492e38f81","UNIVERSITY OF NORTHERN PHILIPPINES","Philippines","2.295","17","500","29.41","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"e1385feb-78c4-4e33-a1be-f12b538f5411","DREXEL UNIVERSITY","United States","2.29","30","1500200","50006.67","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"838b18c3-32b5-4723-afc0-a93dc4409b64","THE COUNCIL OF THE WOMEN'S COLLEGE","Australia","2.278","36","52","1.44","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"d6cacc05-0f5c-428d-a379-5c80caf1bd99","ARIZONA SCHOOL BOARDS ASSOCIATION","United States","2.274","48","1000031","20833.98","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"a24d35dd-05e6-4913-9e9b-eefdaa228a4e","MD SCHOOL DISTRICT","United Kingdom","2.244","14","1000","71.43","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"8f2c357c-7c7a-42a7-9b13-23e0b28edcc9","ROSEDALE CHRISTIAN ACADEMY","United States","2.243","45","5000","111.11","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"252a031a-bb85-4594-83f3-3f45e92ca1c8","JEROEN BOSCH COLLEGE","Netherlands","2.24","19","2640","138.95","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"b3150f84-21b1-46ee-a3d2-15338819c8c6","THE BRITISH INSTITUTE OF RECRUITERS","United Kingdom","2.232","11","11","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"bf09cf52-ac14-4d2a-9d47-de24a3debfb0","STAR COLLEGE AUSTRALIA","Australia","2.218","31","50","1.61","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"c3d91c5d-478c-4be2-b6af-e345a9da43f9","BEIS MEDRASH ELYON SCHOOL","United Kingdom","2.215","21","367","17.48","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"7b88674c-2f17-4ba5-896a-bc656e982543","AMERICAN COLLEGE OF VETERINARY SURGEONS","United States","2.215","21","21","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"e5cc78a8-7772-4178-8043-e052c3f9c779","GD GOENKA PUBLIC SCHOOL DWARKA","India","2.177","35","2025","57.86","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"80a962df-f7d6-4ac0-8a87-4e94b0ed50a5","LEAD ACADEMY","United Kingdom","2.175","12","304","25.33","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"178e7f82-f294-47ab-9c11-f175b158dc3b","DIGITAL YOUTH ICT ACADEMY PTY LTD","South Africa","2.159","29","29","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"e5288d94-36d5-4663-98db-d7ba7daaa9cf","EDUQUEST INTERNATIONAL INSTITUTE PTE. LTD.","Singapore","2.138","39","53","1.36","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"6ae2ef8f-7681-449b-ac5e-72fa1389a934","AUSTRALASIAN COLLEGE OF PARAMEDICINE","Australia","2.121","41","37","0.9","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"97ab181e-7e4e-46aa-acd4-86660e779900","INTERNATIONAL ALUMINIUM INSTITUTE","United Kingdom","2.093","15","16","1.07","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"7f2ea5a2-4a3a-434b-846e-daa2ba6ae98e","CHHABILDAS ENGLISH MEDIUM SCHOOL","India","2.075","8","5008","626","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"4f6ddcb6-7c1b-4535-b406-01f25fa16931","ACS ACADEMY PTY LTD","South Africa","2.074","48","63","1.31","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"db1109a6-6206-4ee7-beba-29ef854fd503","CAGAYAN VALLEY COMPUTER & INFORMATION TECHNOLOGY COLLEGE","Philippines","2.073","41","500","12.2","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"7ba40bf9-208f-4d03-b590-d17d17e4a141","AUSTRALIAN COLLEGE OF PROFESSIONALS","Australia","2.053","35","36","1.03","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"c633a084-9152-4780-9e86-9b0bd6fc7c07","EMPORIS ACADEMY PRIVATE LIMITED","India","2.046","34","65","1.91","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"d3fb94bb-94da-4296-9708-7fd22e608f24","SAVOUR SCHOOL","Australia","2.013","9","9","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"622776b9-5edb-4e94-96c8-9c37ce4381c9","THE ANIMAL ACADEMY","Australia","2.008","16","65","4.06","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"8a0b1ae4-d06e-4f2e-9e29-89a2de15f327","INSTITUTE FOR COMMUNITY RESEARCH","United States","2.001","30","90","3","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"501cead9-f0cb-4d4a-b0f3-bdc6f53a786a","WORLDSVIEW ACADEMY","South Africa","1.985","4","10","2.5","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"f5384179-462b-45a7-83b0-a2c9a533ad56","COLLEGE STREET TECHNICAL SERVICES CIC","United Kingdom","1.969","3","3","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"83104421-1c8a-4aea-968d-aac6dd2ab082","AUSTRALIAN UNIVERSITY OF THEOLOGY LTD","Australia","1.963","48","81","1.69","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"04821723-6a6d-4547-a3a9-a96f7ec9b63b","PROGRESS CAREER PLANNING INSTITUTE","Canada","1.952","32","32","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"3278771f-2278-4f1b-ab10-88ac936a0b44","LIVE & LEARN ACADEMY","South Africa","1.94","47","62","1.32","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"c00b8870-845b-485d-b32d-9fbe1e8d0bec","CIAT - CHARTERED INSTITUTE OF ARCHITECTURAL TECH","United Kingdom","1.939","32","32","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"3c2b20d0-c538-49d4-b92c-bb3dcab10859","COLVESTONE PRIMARY SCHOOL","United Kingdom","1.937","46","388","8.43","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"c8c539fa-ef5b-49c8-a867-47d1518937c9","KING EDWARD VI BALAAM WOOD ACADEMY","United Kingdom","1.929","27","3000000","111111.11","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"295f4908-eed9-4413-bbdb-40d261862e73","INSTITUTE OF PUBLIC AFFAIRS","Australia","1.916","46","47","1.02","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"651d5a1a-54a0-4daa-ae82-64785037c0a0","INSTITUTE OF INTERNAL AUDITORS  - AUSTRALIA","Australia","1.912","40","62","1.55","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"4c10047d-4a29-4589-be90-60761557b7cc","ENGLAND??S COLLEGE S.L.","Spain","1.896","24","1000011","41667.12","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"4bdbe1f1-2880-4d19-b18c-9963ad11aa3a","JOHN WINTHROP NURSERY SCHOOL CORP","United States","1.879","22","24","1.09","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"d74c4412-023b-499a-9e23-0e34f46b8304","HEIN WAGNER ACADEMY","South Africa","1.871","43","287","6.67","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"ecc1af4d-2963-44af-aa1c-0e3413c80b79","BETHEL MATRICULATION HIGHER SECONDARY SCHOOL","India","1.871","36","12000","333.33","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"2c514d86-6acb-4116-8edd-c0cb967318a4","SCHOOL AND VACATION","Italy","1.869","24","24","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"e1e54189-acef-4086-8344-70540facb339","BRAMBLETYE SCHOOL","United Kingdom","1.86","35","128","3.66","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"4bc5b842-3e2f-43e5-bb17-d8f959ade960","MAURITIUS INSTITUTE OF DIRECTORS","Mauritius","1.86","14","25","1.79","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"4b815841-aeab-493a-a26d-12420360944b","CUBE-ACADEMY","Germany","1.817","20","2082","104.1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"2067488e-4019-4ef5-82fd-6ed73c6feeb8","SRI AUROBINDO PUBLIC SCHOOL","India","1.816","17","500","29.41","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"941a5f27-8fc5-4b0a-a03a-e6d440baef64","THE INSTITUTE OF QUARRYING","United Kingdom","1.803","21","28","1.33","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"328a24d0-4ea4-4f44-b9aa-14e3b2698701","AHMED ABDULLAH GARIB PRIVATE INDUSTRIAL TRAINING INSTITUTE","India","1.783","22","0","0","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"b99f24a6-527a-4022-8702-264e86beb9ff","GREEN MOUNTAIN COLLEGE FARMS","United States","1.775","30","35","1.17","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"abaef47b-c065-4992-a851-e47228c6714b","DTN ACADEMY","United Kingdom","1.772","27","27","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"a7b2ce75-db84-42de-b8a3-11b464c4a7d4","ORIENTAL NILAM COLLEGE OF NURSING AND HEALTH SCIENCES","Malaysia","1.764","26","1230","47.31","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"b40ff75a-3489-4d21-b20d-f6a387f06c87","STEAMFUTURE.ACADEMY","Spain","1.728","49","2005","40.92","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"5bb4ac27-643d-4aa2-9ff9-51688d6b37b9","NATIONAL INSTITUTE FOR R&D IN MICROTECHNOLOGIES","Romania","1.717","19","18","0.95","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"c75f643a-92ec-4315-9470-24b2936f3cf2","MATAKAS BJJ ACADEMY","United States","1.712","49","1000000","20408.16","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"039d5f20-7d48-41f3-b576-b9b816cbeb98","BIRMINGHAM ACADEMY PTE LTD","Singapore","1.699","27","30","1.11","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"ebfc3a84-e4f5-41b8-9f5e-865da52797df","KENNY JOHNSON UNIVERSITY","Canada","1.692","13","16","1.23","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"40608831-c0b6-4d92-850a-df75985d207f","ALBERTA COLLEGE OF SOCIAL WORKERS","Canada","1.692","31","31","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"5e1d170e-9ac3-4543-800c-12f92f87e167","THE NEXT SCHOOL CONSULTING BV","Netherlands","1.687","19","35","1.84","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"2eb2f132-f343-4812-afc1-d165a136941c","RESEARCH INSTITUTE FOR DISABLED CONSUMERS","United Kingdom","1.668","20","29","1.45","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"aa1750b5-fbef-4bb3-b940-3a35a4a8c73d","SAFETEAM ACADEMY","France","1.661","8","8","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"dbeb2d9b-f7d6-46d3-92a5-12c3338e7116","AB.B.SCHOOL.NZ","New Zealand","1.636","13","500000","38461.54","0","17","LOW","False","True","False","True","Investigate-Next-Wave"
"864d3264-cf71-4d26-ba8d-40d4d9944073","PRO ACADEMY GMBH","Germany","1.629","7","9","1.29","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"a211a0e4-63f6-414a-9b0d-daa4ee910be4","SAINT PAUL COLLEGE","United States","1.629","33","5000","151.52","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"54a28414-dc74-457b-9ac0-3ea22f3ae091","FRANKFURT SCHOOL FINANCIAL SERVICES GMBH","Germany","1.615","37","45","1.22","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"e1e46124-95ab-4012-a036-eedaaa301ea8","THE WOMENS COLLEGE WITHIN THE UNIVERSITY OF QUEENSLAND","Australia","1.607","35","105","3","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"fce57abb-0335-4718-b6b2-a77b13745085","SERVICE DESK INSTITUTE","United Kingdom","1.606","42","41","0.98","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"cb18a6cf-70c6-4a95-a3d5-78960bbb1b27","NUPUR DANCE ACADEMY & EVENTS","India","1.592","2","2","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"169d0003-7f29-4c3a-99e8-6b25a340542f","DELMORE BUDDY DAYE LEARNING INSTITUTE","Canada","1.589","45","55","1.22","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"dd04d44d-7cb5-4fa0-9a13-4aa879227cb3","ARAB URBAN DEVELOPMENT INSTITUTE","Saudi Arabia","1.588","2","1","0.5","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"93270fbe-686d-4230-a255-a2b10b97d342","BRITISH PSYCHOANALYTICAL SOCIETY (INCORPORATING THE INSTITUTE OF PSYCHOANALYSIS)","United Kingdom","1.58","43","43","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"15facd0a-48f4-498b-aea6-91ce4f0cbae6","SCHOOL IN A BAG","United Kingdom","1.563","32","51","1.59","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"28a31080-0b82-4bfb-951f-615d51f9a0a9","ALABAMA ASSOCIATION OF SCHOOL BOARDS","United States","1.561","23","24","1.04","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"dea783a3-41f7-4b85-ad32-28fa6b4dfe8a","NATIONAL INSTITUTE ON MONEY IN POLITICS","United States","1.557","24","0","0","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"02f1e6cf-73b1-4a1d-8f0e-b16cee41c9fb","BLUE LION TRAINING ACADEMY","United Kingdom","1.556","23","25","1.09","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"fe83a6c5-3882-4694-b4d1-b66c52fa64cf","ASIAN UNIVERSITY FOR WOMEN SUPPORT FOUNDATION","United States","1.555","12","31","2.58","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"71774203-b667-42f4-a940-91b4dcfd936e","PACIFIC EDUCATION INSTITUTE","United States","1.554","17","19","1.12","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"80ebc26e-2d1b-4d8b-8985-a55426c81917","BOARD OF GOVERNORS OF MISSOURI STATE UNIVERSITY","United States","1.549","19","20","1.05","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"bd31be69-a739-4a45-be37-4bb67e93aa6b","FLINDERS UNIVERSITY CHILDCARE","Australia","1.546","12","13","1.08","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"94c2dbe4-1bb2-4b62-8a45-fc38c5568e5b","CHARTER SCHOOL SPECIALISTS","United States","1.537","34","35","1.03","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"136cc614-f4d1-488e-863b-8f3959632cf7","CLARK COLLEGE FOUNDATION","United States","1.533","30","32","1.07","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"cc2681f7-f3c9-4b0f-a479-d0c561ba4b03","COLLEGE OF MAGIC","South Africa","1.532","17","20","1.18","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"c9cbc162-0a8d-4323-a17b-94dbb361ee40","THE CITY AND GUILDS OF LONDON INSTITUTE","United Kingdom","1.529","47","48","1.02","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"ff2c9366-7ebe-47e2-980c-180ee0c2e8dc","CRANFIELD UNIVERSITY","United Kingdom","1.523","9","20","2.22","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"f458c948-d85c-492a-809c-5e07cb436c44","CENTRAL HIGH SCHOOL FOUNDATION","United States","1.52","13","13","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"8fb9f74d-4974-4ce7-ab22-14f0086d2c72","SHOREDITCH ACADEMY","United Kingdom","1.519","1","1","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"b037e2d3-2b01-4ae0-9736-df3ff5ef6e1a","OCCUPATIONAL TRAINING INSTITUTE LLC","Oman","1.516","34","35","1.03","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"8e4de777-a621-491e-8001-8aa46708cdd1","DEAN GREENWOOD SWIM SCHOOL","New Zealand","1.511","27","26","0.96","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
